NU_ANO,NU_IDADE,NU_NOTA_CH,NU_NOTA_CN,NU_NOTA_LC,NU_NOTA_MT,SG_UF_PROVA,TP_PRESENCA_D1,TP_PRESENCA_D2,TP_SEXO
2015,23.0,,,,,Paraíba,0,0,F
2015,22.0,598.6,436.8,550.8,481.2,Pará,1,1,F
2015,21.0,509.6,388.1,495.0,491.8,Rio de Janeiro,1,1,F
2015,22.0,422.1,502.4,508.0,468.1,Paraná,1,1,M
2015,20.0,622.3,491.2,565.5,429.6,Paraná,1,1,F
2015,18.0,586.8,419.9,522.2,413.7,Rio de Janeiro,1,1,F
2015,20.0,651.0,528.2,570.2,543.7,Rio Grande do Sul,1,1,F
2015,26.0,619.9,546.4,533.5,560.0,Bahia,1,1,M
2015,23.0,538.4,432.7,454.1,437.2,São Paulo,1,1,M
2015,30.0,,,,,Goiás,0,0,F
2015,20.0,,,,,Minas Gerais,0,0,F
2015,35.0,579.1,551.2,403.0,525.7,Pernambuco,1,1,M
2015,22.0,411.1,423.9,389.0,460.5,Pernambuco,1,1,F
2015,19.0,567.2,378.7,418.3,411.6,Minas Gerais,1,1,M
2015,22.0,650.4,608.9,574.6,672.0,Minas Gerais,1,1,F
2015,27.0,,,,,Bahia,0,0,F
2015,26.0,631.9,533.0,547.1,332.4,Pernambuco,1,1,M
2015,20.0,597.0,562.1,516.4,657.4,Piauí,1,1,M
2015,21.0,603.9,450.6,568.9,428.4,São Paulo,1,1,F
2015,14.0,574.0,438.7,525.3,636.9,Pernambuco,1,1,M
2015,27.0,,,,,Minas Gerais,0,0,F
2015,19.0,694.3,623.1,631.8,764.7,Sergipe,1,1,M
2015,22.0,,,,,Rio de Janeiro,0,0,M
2015,17.0,547.3,462.4,491.6,404.6,Minas Gerais,1,1,F
2015,16.0,556.0,449.6,464.8,660.9,Rio de Janeiro,1,1,M
2015,32.0,651.6,525.6,593.4,679.7,Minas Gerais,1,1,M
2015,25.0,,,,,Distrito Federal,0,0,M
2015,35.0,447.8,379.9,438.7,436.8,Goiás,1,1,M
2015,45.0,498.5,426.0,475.9,338.6,Tocantins,1,1,F
2015,24.0,520.2,517.9,471.4,375.6,Minas Gerais,1,1,M
2015,24.0,,,,,Bahia,0,0,F
2015,22.0,,,,,São Paulo,0,0,M
2015,18.0,632.2,497.1,463.8,562.7,Ceará,1,1,M
2015,16.0,650.2,576.3,510.0,591.3,São Paulo,1,1,M
2015,48.0,566.0,481.5,506.0,460.7,São Paulo,1,1,M
2015,18.0,543.3,444.6,613.8,495.8,Rio de Janeiro,1,1,F
2015,30.0,539.9,411.4,423.6,409.2,São Paulo,1,1,F
2015,24.0,619.5,579.6,550.8,504.0,Rio de Janeiro,1,1,M
2015,17.0,472.7,458.2,509.6,525.1,Minas Gerais,1,1,F
2015,22.0,637.4,492.8,582.2,564.6,São Paulo,1,1,F
2015,20.0,648.5,581.8,592.4,593.9,Rio de Janeiro,1,1,F
2015,22.0,531.9,459.6,510.1,493.1,Ceará,1,1,M
2015,27.0,,,,,São Paulo,0,0,F
2015,29.0,,,,,Bahia,0,0,F
2015,21.0,,,,,Rio Grande do Norte,0,0,M
2015,18.0,636.5,604.8,508.7,604.1,Minas Gerais,1,1,M
2015,18.0,610.6,508.3,,,Santa Catarina,1,0,M
2015,18.0,,,,,Rio de Janeiro,0,0,F
2015,16.0,612.5,534.5,525.7,446.1,Distrito Federal,1,1,F
2015,24.0,577.2,418.9,569.1,558.2,Minas Gerais,1,1,F
2015,23.0,,,,,Bahia,0,0,F
2015,16.0,586.7,552.0,562.1,547.8,Goiás,1,1,F
2015,23.0,540.1,505.7,541.5,363.1,São Paulo,1,1,F
2015,18.0,523.2,488.0,467.5,490.3,Maranhão,1,1,M
2015,44.0,483.0,453.0,531.8,318.9,São Paulo,1,1,F
2015,23.0,578.3,508.0,389.1,460.6,Ceará,1,1,M
2015,36.0,658.2,535.1,572.9,749.9,Ceará,1,1,M
2015,21.0,578.5,483.0,549.0,447.2,Minas Gerais,1,1,F
2015,18.0,597.6,374.9,524.0,342.0,São Paulo,1,1,F
2015,18.0,593.4,548.6,518.9,454.2,Rio Grande do Sul,1,1,M
2015,27.0,,,,,São Paulo,0,0,F
2015,21.0,644.7,621.2,573.6,348.5,Rio Grande do Norte,1,1,M
2015,35.0,571.8,488.1,507.9,515.0,Alagoas,1,1,M
2015,18.0,,,,,Bahia,0,0,M
2015,22.0,555.7,416.3,558.4,426.6,São Paulo,1,1,F
2015,24.0,653.4,543.3,555.9,549.7,São Paulo,1,1,F
2015,22.0,679.6,721.0,586.2,834.6,Paraná,1,1,M
2015,23.0,592.0,492.2,551.1,357.6,Paraná,1,1,F
2015,18.0,742.2,682.6,693.2,797.0,Rio de Janeiro,1,1,M
2015,15.0,436.6,397.1,452.9,323.0,Pernambuco,1,1,F
2015,36.0,738.3,711.3,643.0,760.3,São Paulo,1,1,M
2015,24.0,553.4,454.4,527.2,342.7,Santa Catarina,1,1,F
2015,21.0,,,,,Minas Gerais,0,0,F
2015,32.0,628.6,428.7,581.4,335.0,Minas Gerais,1,1,F
2015,22.0,555.3,507.2,590.1,404.9,Rio Grande do Sul,1,1,F
2015,23.0,570.8,465.3,599.9,528.0,São Paulo,1,1,F
2015,20.0,557.1,438.3,473.6,390.3,Rio Grande do Norte,1,1,F
2015,20.0,658.4,514.3,535.6,619.6,São Paulo,1,1,M
2015,26.0,454.5,517.7,411.6,540.1,Pernambuco,1,1,M
2015,26.0,633.2,562.4,618.0,435.6,Espírito Santo,1,1,F
2015,39.0,465.8,408.4,469.2,349.7,Amazonas,1,1,F
2015,18.0,509.2,433.0,433.3,317.5,Rio de Janeiro,1,1,M
2015,45.0,463.8,416.0,512.8,396.7,Bahia,1,1,M
2015,27.0,625.8,428.4,511.1,626.9,Pernambuco,1,1,M
2015,36.0,,,,,Goiás,0,0,F
2015,28.0,,,,,Distrito Federal,0,0,F
2015,20.0,384.5,430.5,417.8,404.8,Minas Gerais,1,1,F
2015,21.0,559.3,402.5,488.2,330.8,São Paulo,1,1,F
2015,19.0,669.4,552.9,619.5,624.3,São Paulo,1,1,F
2015,17.0,636.2,604.7,581.2,600.0,São Paulo,1,1,M
2015,20.0,609.6,449.1,549.4,419.1,Rio Grande do Sul,1,1,F
2015,27.0,563.3,392.4,541.9,436.7,Bahia,1,1,M
2015,21.0,659.5,600.2,582.4,666.5,Pernambuco,1,1,M
2015,22.0,465.3,533.5,525.8,380.1,Mato Grosso,1,1,F
2015,17.0,551.3,414.8,459.7,371.1,Goiás,1,1,M
2015,35.0,479.6,503.6,461.7,372.1,Distrito Federal,1,1,F
2015,19.0,609.6,429.9,570.6,591.8,São Paulo,1,1,F
2015,30.0,,,,,São Paulo,0,0,M
2015,17.0,592.2,548.3,551.3,469.6,Rio Grande do Sul,1,1,M
2015,17.0,504.1,418.5,436.7,476.9,Rio Grande do Sul,1,1,F
2015,34.0,668.1,558.3,,,Sergipe,1,0,M
2015,25.0,532.1,371.1,389.3,372.9,Pernambuco,1,1,M
2015,42.0,,,,,Ceará,0,0,M
2015,24.0,625.7,396.8,547.2,378.8,Rio de Janeiro,1,1,F
2015,19.0,686.8,591.4,569.9,559.4,Minas Gerais,1,1,M
2015,17.0,676.1,651.7,609.9,692.9,Maranhão,1,1,F
2015,26.0,536.0,381.0,518.0,367.6,São Paulo,1,1,F
2015,22.0,,,,,Rio Grande do Sul,0,0,F
2015,37.0,670.7,471.2,497.7,579.8,São Paulo,1,1,M
2015,21.0,668.0,546.7,557.6,563.1,Minas Gerais,1,1,M
2015,18.0,641.8,494.8,537.1,450.5,Rio de Janeiro,1,1,F
2015,28.0,579.8,453.6,490.2,383.4,Minas Gerais,1,1,F
2015,18.0,599.7,594.2,533.1,589.8,Paraíba,1,1,M
2015,22.0,607.5,565.4,579.0,383.5,Bahia,1,1,M
2015,40.0,,,,,Acre,0,0,M
2015,40.0,445.9,372.1,410.6,366.6,Pará,1,1,M
2015,17.0,646.5,555.0,566.8,599.9,Rio de Janeiro,1,1,M
2015,28.0,,,,,São Paulo,0,0,M
2015,23.0,609.0,531.7,540.0,388.6,Goiás,1,1,F
2015,20.0,400.7,445.6,478.8,390.2,Rio de Janeiro,1,1,F
2015,18.0,512.3,420.0,561.0,346.1,São Paulo,1,1,F
2015,32.0,660.0,631.8,622.5,487.2,Minas Gerais,1,1,M
2015,32.0,,,,,Mato Grosso do Sul,0,0,F
2015,37.0,,,,,Piauí,0,0,F
2015,20.0,505.7,358.3,515.7,486.5,Minas Gerais,1,1,F
2015,18.0,,,,,Amazonas,0,0,M
2015,21.0,537.0,504.4,463.2,528.0,São Paulo,1,1,M
2015,31.0,373.7,490.6,466.1,340.4,Paraná,1,1,F
2015,20.0,527.0,385.9,425.9,392.5,Paraíba,1,1,M
2015,18.0,491.9,490.8,458.5,574.4,Ceará,1,1,M
2015,16.0,628.9,493.5,573.0,500.9,Paraná,1,1,F
2015,24.0,651.2,525.6,658.7,516.7,Goiás,1,1,M
2015,18.0,565.0,486.7,572.7,490.2,Rio Grande do Sul,1,1,F
2015,18.0,598.9,364.9,541.9,382.5,Bahia,1,1,F
2015,19.0,583.4,400.0,539.5,530.4,Rio Grande do Sul,1,1,F
2015,29.0,,,,,Paraná,0,0,F
2015,19.0,619.2,548.3,558.0,492.7,São Paulo,1,1,M
2015,22.0,,,,,Rio de Janeiro,0,0,F
2015,24.0,566.6,471.0,477.3,435.0,Espírito Santo,1,1,F
2015,27.0,554.4,413.8,518.9,402.0,Pará,1,1,F
2015,21.0,,,,,Distrito Federal,0,0,F
2015,28.0,511.9,484.1,337.8,319.3,Tocantins,1,1,F
2015,18.0,567.8,496.4,607.8,384.9,São Paulo,1,1,F
2015,40.0,,,,,Alagoas,0,0,F
2015,22.0,536.2,467.0,529.9,535.5,Rio Grande do Norte,1,1,F
2015,17.0,359.5,410.3,470.6,438.9,Minas Gerais,1,1,F
2015,25.0,600.3,436.3,582.0,529.6,São Paulo,1,1,F
2015,25.0,,,,,Minas Gerais,0,0,M
2015,18.0,624.4,590.5,463.9,567.7,São Paulo,1,1,M
2015,21.0,,,,,Distrito Federal,0,0,F
2015,22.0,431.7,458.8,496.4,387.6,Tocantins,1,1,M
2015,18.0,499.2,455.3,537.8,560.5,Rio Grande do Sul,1,1,F
2015,20.0,628.7,580.6,639.7,659.4,São Paulo,1,1,M
2015,20.0,642.0,679.9,626.1,607.3,Paraná,1,1,M
2015,25.0,,,,,Rio de Janeiro,0,0,F
2015,25.0,539.1,438.8,401.8,396.0,Bahia,1,1,M
2015,21.0,,,,,Rio de Janeiro,0,0,F
2015,19.0,,,,,Minas Gerais,0,0,M
2015,18.0,555.7,532.4,495.8,426.9,São Paulo,1,1,F
2015,18.0,520.5,488.3,567.6,487.8,Santa Catarina,1,1,F
2015,16.0,608.3,547.6,550.3,681.2,Rio Grande do Sul,1,1,M
2015,26.0,589.5,593.7,451.1,642.6,Minas Gerais,1,1,M
2015,33.0,597.4,496.4,536.4,602.2,Goiás,1,1,M
2015,20.0,,,,,Amapá,0,0,M
2015,21.0,635.0,652.1,594.9,717.0,Pará,1,1,F
2015,41.0,620.9,439.7,519.9,424.9,São Paulo,1,1,M
2015,22.0,676.7,625.2,637.5,741.6,São Paulo,1,1,M
2015,18.0,660.2,513.7,562.7,557.8,Goiás,1,1,F
2015,19.0,648.4,497.4,617.9,452.4,Paraná,1,1,M
2015,31.0,549.6,468.1,473.7,410.1,Minas Gerais,1,1,F
2015,20.0,550.3,477.9,512.0,483.2,Bahia,1,1,F
2015,22.0,495.0,502.0,543.9,426.5,Goiás,1,1,F
2015,21.0,,,,,São Paulo,0,0,F
2015,31.0,664.8,490.0,596.6,390.9,Distrito Federal,1,1,M
2015,19.0,695.0,685.1,633.6,796.3,São Paulo,1,1,M
2015,15.0,671.1,626.5,584.1,575.0,Ceará,1,1,F
2015,20.0,692.5,675.5,673.6,742.8,Rio de Janeiro,1,1,F
2015,22.0,,,,,Rio Grande do Sul,0,0,F
2015,29.0,,,,,Minas Gerais,0,0,F
2015,38.0,509.1,474.0,,,Rio de Janeiro,1,0,F
2015,17.0,529.3,452.9,502.8,546.0,Paraná,1,1,F
2015,20.0,667.5,543.0,573.3,560.8,Minas Gerais,1,1,M
2015,21.0,653.9,573.3,575.1,492.0,São Paulo,1,1,F
2015,17.0,572.4,471.2,556.5,458.6,São Paulo,1,1,M
2015,19.0,652.6,563.0,595.3,479.4,São Paulo,1,1,F
2015,20.0,603.3,572.3,569.0,660.8,Minas Gerais,1,1,F
2015,17.0,613.8,517.4,553.8,326.4,São Paulo,1,1,F
2015,19.0,,,,,Minas Gerais,0,0,F
2015,23.0,559.3,445.8,558.4,478.5,Minas Gerais,1,1,F
2015,33.0,642.8,649.8,605.9,651.7,Rio de Janeiro,1,1,M
2015,19.0,652.7,547.9,591.8,632.1,Minas Gerais,1,1,F
2015,24.0,646.7,698.9,573.4,613.5,Espírito Santo,1,1,M
2015,19.0,683.7,613.3,662.7,703.7,Rio de Janeiro,1,1,F
2015,18.0,623.6,616.3,594.5,735.9,Minas Gerais,1,1,F
2015,38.0,577.2,473.6,516.2,420.9,São Paulo,1,1,F
2015,19.0,596.7,440.9,574.5,510.4,Bahia,1,1,F
2015,36.0,534.5,493.6,453.7,431.9,Minas Gerais,1,1,F
2015,22.0,,,,,Mato Grosso do Sul,0,0,M
2015,20.0,609.4,591.0,532.0,454.5,Distrito Federal,1,1,M
2015,41.0,629.3,406.2,574.0,388.7,Ceará,1,1,F
2015,30.0,551.7,372.3,465.3,455.8,Acre,1,1,F
2015,34.0,,,,,Goiás,0,0,M
2015,23.0,578.9,492.2,582.5,538.6,Sergipe,1,1,F
2015,33.0,634.7,487.8,334.8,669.3,Rio Grande do Sul,1,1,M
2015,22.0,,,,,Bahia,0,0,F
2015,25.0,,,,,Minas Gerais,0,0,F
2015,27.0,501.0,527.7,503.0,469.3,Pernambuco,1,1,M
2015,18.0,491.2,433.3,499.0,406.2,São Paulo,1,1,F
2015,19.0,,,,,Rio de Janeiro,0,0,F
2015,18.0,593.2,461.6,542.9,401.5,São Paulo,1,1,M
2015,23.0,621.4,556.9,627.5,481.7,Maranhão,1,1,F
2015,29.0,,,,,Rio de Janeiro,0,0,M
2015,19.0,668.2,595.8,580.6,781.5,Rio de Janeiro,1,1,M
2015,22.0,612.1,356.5,509.4,487.5,Ceará,1,1,M
2015,24.0,,,,,Rio Grande do Sul,0,0,F
2015,39.0,695.4,552.0,581.9,500.7,Minas Gerais,1,1,M
2015,22.0,539.7,408.9,490.9,505.8,Goiás,1,1,M
2015,22.0,713.0,675.5,600.3,672.1,Minas Gerais,1,1,M
2015,24.0,619.3,520.2,521.2,511.8,Ceará,1,1,M
2015,27.0,568.5,471.0,462.9,425.1,São Paulo,1,1,F
2015,23.0,,,,,São Paulo,0,0,F
2015,21.0,612.7,561.2,595.5,634.5,Santa Catarina,1,1,M
2015,20.0,625.9,538.0,584.7,516.5,Pernambuco,1,1,M
2015,20.0,525.5,500.5,527.1,537.8,Espírito Santo,1,1,F
2015,18.0,643.0,486.2,647.2,561.1,Goiás,1,1,F
2015,17.0,648.8,565.5,577.0,657.0,Rio Grande do Sul,1,1,M
2015,30.0,,,,,Rio de Janeiro,0,0,F
2015,18.0,564.0,532.0,507.9,376.5,Paraná,1,1,F
2015,36.0,583.0,525.2,487.8,476.7,São Paulo,1,1,F
2015,24.0,621.8,551.5,554.1,520.4,Rio Grande do Sul,1,1,M
2015,26.0,493.9,493.5,424.6,413.9,São Paulo,1,1,F
2015,49.0,626.8,487.6,588.9,616.3,Piauí,1,1,M
2015,44.0,645.3,507.3,553.0,596.7,Paraíba,1,1,M
2015,21.0,618.9,541.5,579.9,572.8,Piauí,1,1,F
2015,18.0,571.9,408.9,506.5,469.1,Goiás,1,1,M
2015,19.0,,,,,São Paulo,0,0,F
2015,17.0,609.0,564.6,573.8,605.9,Ceará,1,1,F
2015,15.0,674.9,513.8,623.2,589.8,São Paulo,1,1,F
2015,19.0,552.7,500.8,532.6,459.8,Rio Grande do Sul,1,1,F
2015,22.0,617.7,498.2,580.5,425.8,Rio Grande do Norte,1,1,F
2015,19.0,605.6,474.1,558.7,432.1,Goiás,1,1,M
2015,28.0,580.7,466.1,543.9,448.5,Rio de Janeiro,1,1,F
2015,22.0,387.4,388.0,486.1,356.9,Pernambuco,1,1,F
2015,18.0,511.3,372.2,405.8,414.7,Maranhão,1,1,M
2015,19.0,578.0,430.7,492.8,366.5,São Paulo,1,1,F
2015,32.0,429.9,481.5,399.0,527.3,Distrito Federal,1,1,F
2015,19.0,563.5,494.6,478.0,510.1,Rio de Janeiro,1,1,F
2015,18.0,573.0,472.3,504.0,417.8,Espírito Santo,1,1,F
2015,24.0,527.3,511.6,532.3,570.3,São Paulo,1,1,F
2015,34.0,465.9,505.1,490.5,465.7,Minas Gerais,1,1,M
2015,18.0,,,,,São Paulo,0,0,M
2015,22.0,,,,,Bahia,0,0,M
2015,22.0,516.5,440.1,539.3,501.8,Paraná,1,1,M
2015,20.0,553.6,471.2,447.7,357.5,Rio de Janeiro,1,1,M
2015,23.0,507.3,438.3,417.5,316.2,Sergipe,1,1,F
2015,25.0,579.6,475.6,456.3,389.4,São Paulo,1,1,F
2015,35.0,,,,,Rio Grande do Sul,0,0,M
2015,28.0,532.6,436.8,548.6,421.1,Mato Grosso,1,1,F
2015,25.0,620.3,570.2,540.1,333.4,Minas Gerais,1,1,F
2015,23.0,579.0,530.7,486.4,372.3,Pernambuco,1,1,M
2015,22.0,625.4,621.9,489.5,734.4,Rio Grande do Norte,1,1,F
2015,25.0,636.4,519.2,613.1,550.2,Minas Gerais,1,1,F
2015,52.0,649.4,532.1,547.5,613.3,Santa Catarina,1,1,M
2015,20.0,602.9,534.7,548.1,509.2,Ceará,1,1,M
2015,26.0,689.1,591.7,605.5,633.7,Pernambuco,1,1,M
2015,23.0,562.6,450.1,511.0,394.7,Tocantins,1,1,M
2015,22.0,620.3,390.1,567.9,369.7,Goiás,1,1,M
2015,20.0,560.7,565.8,550.3,435.4,Minas Gerais,1,1,F
2015,24.0,500.2,497.1,547.8,449.1,Distrito Federal,1,1,F
2015,20.0,722.8,670.5,677.9,737.3,Minas Gerais,1,1,M
2015,20.0,614.5,457.2,626.9,407.5,Pernambuco,1,1,F
2015,20.0,606.6,504.5,576.8,480.1,Goiás,1,1,M
2015,18.0,536.1,511.7,551.5,458.6,Distrito Federal,1,1,F
2015,25.0,588.1,416.0,479.0,498.5,Distrito Federal,1,1,F
2015,17.0,529.1,395.0,554.3,521.1,Paraná,1,1,F
2015,20.0,605.2,484.0,568.6,439.6,Bahia,1,1,F
2015,28.0,605.5,487.9,359.0,328.5,Minas Gerais,1,1,M
2015,18.0,529.5,490.2,535.5,481.1,São Paulo,1,1,F
2015,25.0,563.6,449.5,544.0,422.2,Bahia,1,1,M
2015,19.0,563.3,467.5,544.8,493.1,Rio de Janeiro,1,1,F
2015,18.0,,,,,Ceará,0,0,M
2015,22.0,514.1,482.6,446.7,493.3,São Paulo,1,1,F
2015,22.0,536.6,459.0,616.4,461.3,São Paulo,1,1,F
2015,35.0,577.1,405.0,,,Bahia,1,0,M
2015,22.0,659.6,522.6,658.4,582.6,Rio Grande do Sul,1,1,M
2015,19.0,684.2,645.9,620.9,775.0,Minas Gerais,1,1,F
2015,23.0,,,,,Pará,0,0,F
2015,27.0,547.5,434.2,460.7,570.0,Bahia,1,1,F
2015,62.0,527.2,502.5,478.0,321.5,Pará,1,1,M
2015,17.0,668.8,621.0,610.6,733.2,Bahia,1,1,F
2015,35.0,665.6,579.1,603.8,692.0,Ceará,1,1,M
2015,32.0,,,,,Ceará,0,0,M
2015,22.0,590.0,364.5,535.3,445.5,Minas Gerais,1,1,F
2015,24.0,617.0,505.4,580.1,566.7,Rio de Janeiro,1,1,F
2015,18.0,607.7,505.9,520.6,428.6,Pará,1,1,F
2015,20.0,549.0,469.6,496.1,412.5,Sergipe,1,1,F
2015,30.0,581.3,429.2,518.7,352.9,Maranhão,1,1,M
2015,24.0,605.7,463.4,536.4,483.4,Pernambuco,1,1,F
2015,23.0,,,,,São Paulo,0,0,M
2015,24.0,594.0,441.9,477.6,340.8,Rio Grande do Sul,1,1,F
2015,19.0,603.0,426.2,541.3,375.6,Minas Gerais,1,1,M
2015,28.0,704.5,554.6,641.2,447.4,Bahia,1,1,M
2015,18.0,,,,,Rio de Janeiro,0,0,F
2015,21.0,503.8,438.7,477.1,431.3,Bahia,1,1,M
2015,21.0,435.7,519.9,434.7,319.5,Distrito Federal,1,1,F
2015,19.0,591.8,461.3,595.7,522.0,Ceará,1,1,F
2015,18.0,602.8,498.6,580.5,591.8,Minas Gerais,1,1,M
2015,29.0,529.5,410.5,485.8,313.6,São Paulo,1,1,F
2015,20.0,580.7,399.7,547.9,500.8,Maranhão,1,1,M
2015,19.0,730.6,735.8,670.2,750.1,Bahia,1,1,F
2015,28.0,,,,,São Paulo,0,0,F
2015,20.0,,,,,Minas Gerais,0,0,M
2015,18.0,614.0,403.0,587.2,363.7,Ceará,1,1,F
2015,18.0,643.0,542.8,597.8,525.6,São Paulo,1,1,F
2015,28.0,636.8,516.0,568.4,383.4,Tocantins,1,1,M
2015,25.0,590.8,536.3,,,Pernambuco,1,0,F
2015,19.0,551.1,550.4,438.5,416.1,Pernambuco,1,1,F
2015,23.0,650.4,463.9,629.2,592.2,Minas Gerais,1,1,M
2015,19.0,595.0,503.1,558.7,460.8,Minas Gerais,1,1,F
2015,18.0,551.8,436.7,536.7,401.5,Rio Grande do Norte,1,1,F
2015,18.0,619.5,502.8,565.9,650.3,São Paulo,1,1,M
2015,17.0,722.1,674.5,620.9,850.5,Rio de Janeiro,1,1,M
2015,21.0,528.1,442.1,492.2,401.9,Minas Gerais,1,1,M
2015,22.0,685.3,607.8,592.5,661.1,Pernambuco,1,1,M
2015,27.0,737.0,653.7,661.5,708.3,São Paulo,1,1,M
2015,20.0,,,,,Bahia,0,0,F
2015,35.0,502.0,414.3,478.0,356.7,Minas Gerais,1,1,F
2015,24.0,548.2,405.8,494.6,501.0,São Paulo,1,1,M
2015,19.0,601.1,507.1,594.0,502.4,Santa Catarina,1,1,F
2015,18.0,584.6,553.6,562.8,539.2,São Paulo,1,1,M
2015,19.0,535.0,570.9,525.0,431.0,Minas Gerais,1,1,F
2015,35.0,,,,,Goiás,0,0,M
2015,19.0,510.2,435.4,431.8,370.6,São Paulo,1,1,F
2015,29.0,694.3,599.5,683.2,475.8,Mato Grosso,1,1,M
2015,20.0,,,,,São Paulo,0,0,M
2015,30.0,,,,,São Paulo,0,0,M
2015,27.0,571.3,404.7,572.1,475.2,Minas Gerais,1,1,F
2015,34.0,523.1,423.2,397.7,345.0,São Paulo,1,1,F
2015,23.0,570.2,434.6,525.6,468.2,São Paulo,1,1,F
2015,38.0,426.7,416.9,473.3,457.7,Rio de Janeiro,1,1,F
2015,19.0,630.8,650.7,570.5,694.9,Rio de Janeiro,1,1,F
2015,22.0,690.1,645.1,645.7,476.2,Paraná,1,1,M
2015,21.0,624.9,491.6,557.8,550.5,Minas Gerais,1,1,F
2015,21.0,601.6,441.3,547.4,376.3,Amazonas,1,1,F
2015,22.0,,,,,Rio Grande do Sul,0,0,M
2015,26.0,581.9,456.8,531.2,456.2,Mato Grosso do Sul,1,1,F
2015,26.0,,,,,Rio Grande do Sul,0,0,M
2015,29.0,567.5,367.4,509.0,491.8,Minas Gerais,1,1,M
2015,23.0,,,,,Bahia,0,0,F
2015,18.0,588.0,465.6,431.9,399.1,Bahia,1,1,M
2015,21.0,478.8,534.9,,,Minas Gerais,1,0,M
2015,29.0,474.3,464.8,491.0,524.8,Maranhão,1,1,M
2015,21.0,,,,,Rio de Janeiro,0,0,M
2015,19.0,475.3,400.0,462.2,416.9,Minas Gerais,1,1,F
2015,18.0,643.7,541.5,614.4,642.4,São Paulo,1,1,F
2015,20.0,589.5,431.4,538.9,461.6,Rio de Janeiro,1,1,M
2015,21.0,722.4,656.7,667.3,462.0,Minas Gerais,1,1,F
2015,18.0,609.8,404.8,571.9,606.3,São Paulo,1,1,F
2015,19.0,659.9,492.5,626.9,618.4,São Paulo,1,1,F
2015,18.0,533.7,478.2,539.2,435.5,Bahia,1,1,F
2015,18.0,632.2,484.0,542.8,448.3,Minas Gerais,1,1,F
2015,21.0,536.3,391.9,413.2,474.6,Piauí,1,1,F
2015,51.0,,,,,São Paulo,0,0,M
2015,21.0,,,,,Rio Grande do Sul,0,0,F
2015,17.0,496.7,468.1,524.0,382.9,Rio Grande do Norte,1,1,M
2015,20.0,588.6,548.8,602.6,692.2,São Paulo,1,1,F
2015,19.0,655.2,418.8,576.3,591.2,Bahia,1,1,F
2015,19.0,558.2,461.8,602.9,375.2,Goiás,1,1,F
2015,19.0,558.4,428.2,518.5,470.2,Minas Gerais,1,1,F
2015,30.0,682.1,564.3,672.4,665.3,Paraná,1,1,F
2015,16.0,643.9,506.0,611.9,609.8,Santa Catarina,1,1,M
2015,26.0,,,,,Mato Grosso,0,0,F
2015,18.0,685.4,621.7,630.6,721.5,Minas Gerais,1,1,F
2015,22.0,,,,,Goiás,0,0,F
2015,19.0,577.6,483.6,560.2,467.9,São Paulo,1,1,M
2015,18.0,581.2,524.2,478.9,448.1,São Paulo,1,1,M
2015,30.0,511.7,449.1,508.4,358.6,São Paulo,1,1,F
2015,20.0,644.6,615.5,578.4,523.4,Minas Gerais,1,1,M
2015,31.0,614.9,516.2,574.4,449.4,Rio Grande do Sul,1,1,F
2015,18.0,668.3,545.5,400.0,626.2,Minas Gerais,1,1,M
2015,19.0,662.2,591.8,542.0,742.5,Bahia,1,1,M
2015,35.0,,,,,São Paulo,0,0,F
2015,21.0,579.9,488.6,536.3,503.2,São Paulo,1,1,F
2015,18.0,587.2,429.6,500.4,442.7,São Paulo,1,1,F
2015,17.0,438.6,423.0,494.7,393.5,Bahia,1,1,M
2015,24.0,,,,,Minas Gerais,0,0,M
2015,28.0,,,,,Bahia,0,0,M
2015,17.0,568.1,419.4,522.2,463.8,São Paulo,1,1,F
2015,20.0,,,,,Rio de Janeiro,0,0,F
2015,29.0,,,,,Bahia,0,0,M
2015,32.0,598.1,531.5,575.4,428.8,Minas Gerais,1,1,F
2015,22.0,,,,,Santa Catarina,0,0,F
2015,18.0,544.4,503.2,494.7,405.9,São Paulo,1,1,M
2015,19.0,,,,,Paraná,0,0,F
2015,19.0,,,,,Bahia,0,0,F
2015,21.0,675.3,656.4,663.0,662.2,Paraná,1,1,F
2015,22.0,431.4,462.2,451.5,510.8,Minas Gerais,1,1,F
2015,24.0,,,,,Pará,0,0,F
2015,20.0,646.1,522.4,610.9,662.0,Paraná,1,1,F
2015,26.0,565.4,421.0,492.0,477.7,São Paulo,1,1,M
2015,23.0,589.1,443.6,515.3,470.3,São Paulo,1,1,F
2015,17.0,588.4,546.7,446.7,543.7,Bahia,1,1,M
2015,17.0,603.4,407.7,563.0,528.6,Bahia,1,1,M
2015,24.0,593.0,530.5,497.7,489.6,São Paulo,1,1,M
2015,26.0,,,,,Espírito Santo,0,0,F
2015,35.0,649.8,531.0,574.2,346.1,São Paulo,1,1,M
2015,39.0,592.8,455.4,534.5,427.5,Rio Grande do Norte,1,1,F
2015,21.0,,,,,Piauí,0,0,M
2015,22.0,,,,,Ceará,0,0,F
2015,16.0,584.9,533.4,569.7,383.7,Mato Grosso,1,1,M
2015,22.0,,,,,São Paulo,0,0,F
2015,30.0,694.3,584.1,623.6,664.4,Rio de Janeiro,1,1,M
2015,28.0,602.8,514.1,532.8,365.1,São Paulo,1,1,M
2015,20.0,602.2,542.9,583.8,432.5,Rio de Janeiro,1,1,M
2015,19.0,584.7,452.3,458.2,573.0,São Paulo,1,1,M
